,tconst,averagerating,numvotes,movie,start_year,runtime_minutes,genres,id,release_date,production_budget,domestic_gross,worldwide_gross,net_pre_marketing,domestic/world,earnings/cost_ratio,year_released,Profitable?
15827,tt2103254,4.9,44345.0,Tammy,2014,97.0,"Comedy,Romance",3.0,"Jul 2, 2014",20000000.0,84525432.0,96407655.0,76407655.0,0.8767502124182981,3.82038275,2014.0,True
15832,tt2103281,7.6,390199.0,Dawn of the Planet of the Apes,2014,130.0,"Action,Adventure,Drama",17.0,"Jul 11, 2014",170000000.0,208545589.0,710644566.0,540644566.0,0.29345976734028806,3.1802621529411765,2014.0,True
15858,tt2105043,6.6,45.0,Upside Down,2012,81.0,Drama,4.0,"Mar 15, 2013",50000000.0,102118.0,26387039.0,-23612961.0,0.0038700060283383825,-0.47225922,2013.0,False
15868,tt2106361,5.8,60894.0,Into the Storm,2014,89.0,"Action,Adventure,Drama",40.0,"Aug 8, 2014",50000000.0,47602194.0,150429371.0,100429371.0,0.31644215277613574,2.00858742,2014.0,True
15940,tt2108546,6.8,1952.0,Jackie,2012,100.0,"Comedy,Drama",87.0,"Dec 2, 2016",9000000.0,13960394.0,36588512.0,27588512.0,0.38155129129055587,3.0653902222222222,2016.0,True
15958,tt2109176,6.5,12.0,Noah,2011,105.0,"Drama,Thriller",51.0,"Mar 28, 2014",130000000.0,101200044.0,352831065.0,222831065.0,0.28682294173842093,1.7140851153846153,2014.0,True
15959,tt2109184,4.6,58408.0,Paranormal Activity 4,2012,88.0,"Horror,Mystery,Thriller",59.0,"Oct 19, 2012",5000000.0,53900335.0,142817992.0,137817992.0,0.3774057753171603,27.5635984,2012.0,True
15967,tt2109248,5.7,283486.0,Transformers: Age of Extinction,2014,165.0,"Action,Adventure,Sci-Fi",37.0,"Jun 27, 2014",210000000.0,245439076.0,1104039076.0,894039076.0,0.2223101349720705,4.2573289333333335,2014.0,True
16022,tt2112277,4.6,2536.0,Swelter,2014,96.0,"Action,Crime,Drama",42.0,"Aug 12, 2014",8000000.0,0.0,44197.0,-7955803.0,0.0,-0.994475375,2014.0,False
16061,tt2113659,6.5,2711.0,Elsa & Fred,2014,93.0,"Comedy,Drama,Romance",24.0,"Nov 7, 2014",10000000.0,67657.0,197901.0,-9802099.0,0.3418729566803604,-0.9802099,2014.0,False
16171,tt2119532,8.1,366904.0,Hacksaw Ridge,2016,139.0,"Biography,Drama,History",17.0,"Nov 4, 2016",40000000.0,67209615.0,168904682.0,128904682.0,0.3979144580491854,3.22261705,2016.0,True
16185,tt2120120,5.6,119789.0,Pixels,2015,105.0,"Action,Comedy,Sci-Fi",59.0,"Jul 24, 2015",90000000.0,78765986.0,244041804.0,154041804.0,0.3227561209144315,1.7115756,2015.0,True
16197,tt2121250,5.5,102.0,Alpha,2013,116.0,Crime,79.0,"Aug 17, 2018",51000000.0,35851379.0,99624873.0,48624873.0,0.3598637360370838,0.9534288823529412,2018.0,False
16198,tt2121286,6.6,360.0,Home Again,2012,104.0,Drama,57.0,"Sep 8, 2017",15000000.0,27020284.0,37336874.0,22336874.0,0.7236889729975787,1.4891249333333334,2017.0,True
16210,tt2122313,5.9,2396.0,The Circle,2015,144.0,"Drama,Fantasy,Horror",4.0,"Apr 28, 2017",18000000.0,20497844.0,40651864.0,22651864.0,0.5042288835759167,1.2584368888888888,2017.0,True
16221,tt2123129,7.2,3471.0,3,2012,145.0,"Drama,Mystery,Romance",85.0,"Sep 16, 2011",7200000.0,59774.0,295492.0,-6904508.0,0.20228635631421493,-0.9589594444444445,2011.0,False
16235,tt2123342,5.8,882.0,Underdogs,2013,102.0,"Drama,Family,Sport",41.0,"Aug 16, 2013",2500000.0,35017.0,1392649.0,-1107351.0,0.025144167697675437,-0.4429404,2013.0,False
16287,tt2125435,7.3,77440.0,Beasts of the Southern Wild,2012,93.0,"Adventure,Drama,Fantasy",18.0,"Jun 27, 2012",1800000.0,12795746.0,23265132.0,21465132.0,0.549996707519218,11.925073333333334,2012.0,True
16316,tt2125681,6.0,14.0,Truth or Dare,2013,85.0,"Horror,Romance,Thriller",91.0,"Apr 13, 2018",3500000.0,41411015.0,95127344.0,91627344.0,0.4353218880998086,26.179241142857144,2018.0,True
16319,tt2126235,5.7,13288.0,Collide,2016,99.0,"Action,Crime,Thriller",13.0,"Feb 24, 2017",29200000.0,2280004.0,5466698.0,-23733302.0,0.41707151190718783,-0.8127843150684931,2017.0,False
16327,tt2126355,6.1,192750.0,San Andreas,2015,114.0,"Action,Adventure,Drama",19.0,"May 29, 2015",110000000.0,155190832.0,456258539.0,346258539.0,0.34013792342415755,3.1478049,2015.0,True
16328,tt2126357,5.8,13109.0,Second Act,2018,103.0,"Comedy,Drama,Romance",83.0,"Dec 21, 2018",15700000.0,39282227.0,63288854.0,47588854.0,0.6206815974263019,3.0311371974522294,2018.0,True
16329,tt2126362,5.7,8214.0,Stitches,2012,86.0,"Comedy,Horror",79.0,"Apr 1, 2013",2000000.0,0.0,63555.0,-1936445.0,0.0,-0.9682225,2013.0,False
16388,tt2130270,6.3,5788.0,The Mule,2014,103.0,"Comedy,Crime,Drama",100.0,"Dec 14, 2018",50000000.0,103804407.0,170857676.0,120857676.0,0.607548981293647,2.41715352,2018.0,True
16521,tt2139881,7.2,12814.0,Long Shot,2019,125.0,"Comedy,Romance",75.0,"May 3, 2019",40000000.0,30202860.0,43711031.0,3711031.0,0.6909665434338531,0.092775775,2019.0,False
16528,tt2140037,5.9,19051.0,Jane Got a Gun,2015,98.0,"Action,Drama,Western",12.0,"Jan 29, 2016",25000000.0,1513793.0,3771345.0,-21228655.0,0.40139340208864477,-0.8491462,2016.0,False
16538,tt2140373,7.5,140678.0,Saving Mr. Banks,2013,125.0,"Biography,Comedy,Drama",37.0,"Dec 13, 2013",35000000.0,83299761.0,114962525.0,79962525.0,0.724581867004052,2.2846435714285716,2013.0,True
16548,tt2140479,7.3,233022.0,The Accountant,2016,128.0,"Action,Crime,Drama",100.0,"Oct 14, 2016",40000000.0,86260045.0,152962083.0,112962083.0,0.5639308991366181,2.824052075,2016.0,True
16554,tt2140619,6.4,60510.0,Two Night Stand,2014,86.0,"Comedy,Romance",60.0,"Sep 26, 2014",1600000.0,15600.0,868081.0,-731919.0,0.017970673243625883,-0.457449375,2014.0,False
16568,tt2141739,7.2,328.0,Food Chains,2014,83.0,Documentary,36.0,"Nov 21, 2014",913000.0,0.0,176.0,-912824.0,0.0,-0.9998072289156626,2014.0,False
16672,tt2147225,5.4,489.0,Black November,2012,95.0,"Action,Crime,Drama",74.0,"Jan 9, 2015",7500000.0,0.0,32572.0,-7467428.0,0.0,-0.9956570666666666,2015.0,False
16828,tt2156825,5.6,607.0,Stone,2012,90.0,"Crime,Drama,Thriller",50.0,"Oct 8, 2010",22000000.0,1810078.0,4065020.0,-17934980.0,0.44528145002976616,-0.8152263636363636,2010.0,False
16860,tt2159988,6.8,126.0,The Walk,2015,89.0,"Crime,Thriller",33.0,"Sep 30, 2015",35000000.0,10161183.0,61492104.0,26492104.0,0.16524370348427173,0.7569172571428572,2015.0,False
16929,tt2166214,4.4,5648.0,Khiladi 786,2012,141.0,"Action,Comedy",12.0,"Dec 7, 2012",5600000.0,385422.0,14683763.0,9083763.0,0.02624817630194658,1.6221005357142857,2012.0,True
16944,tt2167202,4.4,22157.0,Getaway,2013,90.0,"Action,Crime,Thriller",20.0,"Aug 30, 2013",18000000.0,10501938.0,11813989.0,-6186011.0,0.8889408987937943,-0.3436672777777778,2013.0,False
16986,tt2170299,6.7,44061.0,Bad Words,2013,89.0,"Comedy,Drama",44.0,"Mar 14, 2014",10000000.0,7779614.0,7843145.0,-2156855.0,0.9918998054989421,-0.2156855,2014.0,False
16996,tt2170439,6.3,144442.0,Horrible Bosses 2,2014,108.0,"Comedy,Crime",31.0,"Nov 26, 2014",40000000.0,54445357.0,105945357.0,65945357.0,0.513900359031307,1.648633925,2014.0,True
17007,tt2170593,7.3,89372.0,St. Vincent,2014,102.0,"Comedy,Drama",61.0,"Oct 10, 2014",13000000.0,44137712.0,54837234.0,41837234.0,0.8048858190039272,3.2182487692307693,2014.0,True
17009,tt2170623,6.8,1526.0,The Foreigner,2012,100.0,"Comedy,Romance",81.0,"Oct 13, 2017",35000000.0,34393507.0,140783360.0,105783360.0,0.2443009386904816,3.0223817142857143,2017.0,True
17061,tt2172934,6.2,81681.0,3 Days to Kill,2014,117.0,"Action,Drama,Thriller",64.0,"Feb 21, 2014",28000000.0,30697999.0,38959900.0,10959900.0,0.7879383417308566,0.391425,2014.0,False
17062,tt2172935,7.2,15592.0,Metallica Through the Never,2013,93.0,Music,37.0,"Sep 27, 2013",18000000.0,3419967.0,9082906.0,-8917094.0,0.37652784252088484,-0.4953941111111111,2013.0,False
17111,tt2176013,6.8,48364.0,Jab Tak Hai Jaan,2012,176.0,"Drama,Romance",64.0,"Nov 13, 2012",9200000.0,3047539.0,5806666.0,-3393334.0,0.524834560830604,-0.36884065217391304,2012.0,False
17116,tt2176228,7.3,73.0,As It Is in Heaven,2014,86.0,Drama,100.0,"Jul 11, 2014",450000.0,13486.0,13486.0,-436514.0,1.0,-0.9700311111111111,2014.0,False
17147,tt2177771,6.1,117638.0,The Monuments Men,2014,118.0,"Comedy,Drama,History",14.0,"Feb 7, 2014",70000000.0,78031620.0,158702748.0,88702748.0,0.49168411374956156,1.2671821142857143,2014.0,True
17157,tt2178470,7.1,33971.0,Yeh Jawaani Hai Deewani,2013,160.0,"Comedy,Drama,Musical",54.0,"May 31, 2013",8300000.0,3827466.0,50827466.0,42527466.0,0.07530310482131845,5.123791084337349,2013.0,True
17179,tt2179136,7.3,401915.0,American Sniper,2014,133.0,"Action,Biography,Drama",57.0,"Dec 25, 2014",58000000.0,350126372.0,547326372.0,489326372.0,0.6397030910836505,8.436661586206897,2014.0,True
17213,tt2180411,6.0,123577.0,Into the Woods,2014,125.0,"Adventure,Comedy,Drama",77.0,"Dec 25, 2014",56200000.0,128002372.0,213116401.0,156916401.0,0.6006218733019989,2.7921067793594307,2014.0,True
17304,tt2182972,5.8,8559.0,Song One,2014,86.0,"Drama,Music",87.0,"Jan 23, 2015",6000000.0,32251.0,437089.0,-5562911.0,0.07378588799992679,-0.9271518333333333,2015.0,False
17305,tt2183034,5.8,17627.0,Earth to Echo,2014,91.0,"Adventure,Family,Sci-Fi",62.0,"Jul 2, 2014",13000000.0,38934842.0,42174545.0,29174545.0,0.9231834510603493,2.2441957692307692,2014.0,True
17333,tt2184339,5.7,183549.0,The Purge,2013,85.0,"Horror,Thriller",67.0,"Jun 7, 2013",3000000.0,64473115.0,91266581.0,88266581.0,0.7064263204951219,29.422193666666665,2013.0,True
17401,tt2187167,5.5,49.0,Unforgettable,2014,130.0,"Drama,Romance",4.0,"Apr 21, 2017",12000000.0,11368012.0,16221211.0,4221211.0,0.7008115485335836,0.35176758333333336,2017.0,False
17417,tt2187884,5.2,8665.0,Escape from Tomorrow,2013,90.0,"Drama,Fantasy,Horror",100.0,"Oct 11, 2013",650000.0,171962.0,171962.0,-478038.0,1.0,-0.735443076923077,2013.0,False
17509,tt2191701,5.4,128500.0,Grown Ups 2,2013,101.0,Comedy,48.0,"Jul 12, 2013",80000000.0,133668525.0,247023808.0,167023808.0,0.5411159599644744,2.0877976,2013.0,True
17550,tt2193215,5.3,92096.0,The Counselor,2013,117.0,"Crime,Drama,Thriller",58.0,"Oct 25, 2013",25000000.0,16973715.0,71009334.0,46009334.0,0.23903498376706364,1.84037336,2013.0,True
17571,tt2194499,7.8,263136.0,About Time,2013,123.0,"Comedy,Drama,Fantasy",95.0,"Nov 1, 2013",12000000.0,15323921.0,89309178.0,77309178.0,0.17158282433189564,6.4424315,2013.0,True
17680,tt2199571,6.6,94131.0,Run All Night,2015,114.0,"Action,Drama,Thriller",70.0,"Mar 13, 2015",50000000.0,26461644.0,66961644.0,16961644.0,0.3951761399406502,0.33923288,2015.0,False
17725,tt2202408,6.1,22.0,Transcendence,2012,98.0,Drama,2.0,"Apr 18, 2014",100000000.0,23022309.0,103039258.0,3039258.0,0.22343240282262125,0.03039258,2014.0,False
17756,tt2203939,6.0,122889.0,The Other Woman,2014,109.0,"Comedy,Romance",2.0,"Apr 25, 2014",40000000.0,83911193.0,195111193.0,155111193.0,0.4300685763322661,3.877779825,2014.0,True
17777,tt2205401,5.2,7640.0,Addicted,2014,106.0,"Drama,Thriller",96.0,"Oct 10, 2014",5000000.0,17390770.0,17499242.0,12499242.0,0.9938013315091019,2.4998484,2014.0,True
17856,tt2209418,7.9,123107.0,Before Midnight,2013,109.0,"Drama,Romance",99.0,"May 24, 2013",3000000.0,8110621.0,23251930.0,20251930.0,0.3488149585862335,6.7506433333333336,2013.0,True
17862,tt2209764,6.3,204481.0,Transcendence,2014,119.0,"Action,Drama,Sci-Fi",2.0,"Apr 18, 2014",100000000.0,23022309.0,103039258.0,3039258.0,0.22343240282262125,0.03039258,2014.0,False
17975,tt2215463,9.0,45.0,Survivor,2012,81.0,"Biography,Crime,Documentary",11.0,"May 29, 2015",20000000.0,0.0,1703281.0,-18296719.0,0.0,-0.91483595,2015.0,False
17988,tt2215719,5.9,13034.0,Katy Perry: Part of Me,2012,93.0,"Documentary,Music",79.0,"Jul 5, 2012",12000000.0,25326071.0,32700439.0,20700439.0,0.7744871865481684,1.7250365833333334,2012.0,True
18090,tt2221640,7.0,237.0,Now You See Me,2012,98.0,"Drama,Horror,Thriller",41.0,"May 31, 2013",75000000.0,117723989.0,342769200.0,267769200.0,0.3434497294389344,3.570256,2013.0,True
18131,tt2223990,6.8,48812.0,Draft Day,2014,110.0,"Drama,Sport",36.0,"Apr 11, 2014",25000000.0,28842237.0,29847480.0,4847480.0,0.9663206743081828,0.1938992,2014.0,False
18133,tt2224026,6.6,85831.0,Home,2015,94.0,"Adventure,Animation,Comedy",44.0,"Mar 27, 2015",130000000.0,177397510.0,385997896.0,255997896.0,0.4595815465273935,1.9692145846153846,2015.0,True
18168,tt2226178,7.0,59.0,The Jungle Book,2014,64.0,Animation,97.0,"Apr 15, 2016",175000000.0,364001123.0,962854547.0,787854547.0,0.37804372855082957,4.502025982857143,2016.0,True
18185,tt2226519,5.4,3462.0,Plush,2013,99.0,"Drama,Music,Thriller",73.0,"Sep 13, 2013",2000000.0,3080.0,28864.0,-1971136.0,0.10670731707317073,-0.985568,2013.0,False
18216,tt2229499,6.6,216350.0,Don Jon,2013,90.0,"Comedy,Drama,Romance",18.0,"Sep 27, 2013",5500000.0,24477704.0,41268579.0,35768579.0,0.5931317383135484,6.503378,2013.0,True
18249,tt2231253,5.6,46463.0,Wild Card,2015,92.0,"Action,Crime,Drama",5.0,"Jan 30, 2015",30000000.0,3200.0,4315789.0,-25684211.0,0.0007414634960142861,-0.8561403666666667,2015.0,False
18255,tt2231461,6.1,115891.0,Rampage,2018,107.0,"Action,Adventure,Sci-Fi",90.0,"Apr 13, 2018",120000000.0,101028233.0,428056280.0,308056280.0,0.23601623833202492,2.5671356666666667,2018.0,True
18293,tt2233624,8.6,46.0,Kin,2012,45.0,"Drama,Music",88.0,"Aug 31, 2018",30000000.0,5718096.0,10096821.0,-19903179.0,0.5663263714390896,-0.6634393,2018.0,False
18313,tt2234155,6.3,179817.0,The Internship,2013,119.0,Comedy,63.0,"Jun 7, 2013",58000000.0,44672764.0,93672764.0,35672764.0,0.4769023790095486,0.6150476551724138,2013.0,False
18348,tt2235108,6.1,23321.0,Dear White People,2014,108.0,"Comedy,Drama,Romance",51.0,"Oct 17, 2014",1250000.0,4404154.0,5403771.0,4153771.0,0.8150149219868865,3.3230168,2014.0,True
18429,tt2239822,6.5,139792.0,Valerian and the City of a Thousand Planets,2017,137.0,"Action,Adventure,Fantasy",90.0,"Jul 21, 2017",180000000.0,40479370.0,215098356.0,35098356.0,0.18819004827726346,0.19499086666666668,2017.0,False
18431,tt2239832,5.8,18533.0,Think Like a Man Too,2014,106.0,"Comedy,Romance",36.0,"Jun 20, 2014",24000000.0,65028687.0,70027933.0,46027933.0,0.9286106873952713,1.9178305416666668,2014.0,True
18456,tt2241351,6.5,86607.0,Money Monster,2016,98.0,"Crime,Drama,Thriller",98.0,"May 13, 2016",27000000.0,41012075.0,93466095.0,66466095.0,0.438790932690619,2.461707222222222,2016.0,True
18497,tt2243377,6.5,33.0,Left Behind,2012,86.0,"Horror,Mystery,Thriller",57.0,"Oct 3, 2014",16000000.0,14019924.0,20769209.0,4769209.0,0.6750340853135043,0.2980755625,2014.0,False
18505,tt2243537,5.1,40308.0,A Haunted House,2013,86.0,"Comedy,Fantasy",12.0,"Jan 11, 2013",2500000.0,40041683.0,59922558.0,57422558.0,0.6682238598692666,22.9690232,2013.0,True
18550,tt2245084,7.8,371204.0,Big Hero 6,2014,102.0,"Action,Adventure,Animation",29.0,"Nov 7, 2014",165000000.0,222527828.0,652127828.0,487127828.0,0.341233449096118,2.952289866666667,2014.0,True
18578,tt2246526,6.7,47.0,Born to Fly: Elizabeth Streb vs. Gravity,2014,82.0,"Action,Biography,Documentary",65.0,"Sep 10, 2014",500000.0,1822.0,1822.0,-498178.0,1.0,-0.996356,2014.0,False
18619,tt2247476,6.7,14498.0,When the Game Stands Tall,2014,115.0,"Drama,Family,Sport",50.0,"Aug 22, 2014",15000000.0,30127963.0,30138912.0,15138912.0,0.9996367154859472,1.0092608,2014.0,True
18640,tt2248739,6.7,1680.0,Departure,2015,109.0,"Drama,Romance",3.0,"Mar 7, 2017",1100000.0,0.0,27561.0,-1072439.0,0.0,-0.9749445454545455,2017.0,False
18665,tt2249221,6.7,16607.0,Zulu,2013,110.0,"Crime,Drama,Thriller",82.0,"Dec 31, 2013",16000000.0,0.0,1844228.0,-14155772.0,0.0,-0.88473575,2013.0,False
18697,tt2250912,7.5,426302.0,Spider-Man: Homecoming,2017,133.0,"Action,Adventure,Sci-Fi",99.0,"Jul 7, 2017",175000000.0,334201140.0,880166350.0,705166350.0,0.37970224605837294,4.029522,2017.0,True
18763,tt2254110,6.7,163.0,The Divide,2015,78.0,Documentary,53.0,"Jan 13, 2012",3000000.0,18000.0,156362.0,-2843638.0,0.11511748378762103,-0.9478793333333333,2012.0,False
18793,tt2256514,3.8,780.0,Rush,2012,110.0,"Crime,Thriller",71.0,"Sep 20, 2013",38000000.0,26947624.0,98230839.0,60230839.0,0.2743295717956761,1.5850220789473684,2013.0,True
18948,tt2262227,7.3,59486.0,The Book of Life,2014,95.0,"Adventure,Animation,Comedy",35.0,"Oct 17, 2014",50000000.0,50151543.0,97651543.0,47651543.0,0.5135765545455846,0.95303086,2014.0,False
18953,tt2262282,5.9,33.0,The Founder,2012,108.0,"Comedy,Sci-Fi",90.0,"Jan 20, 2017",15000000.0,12786053.0,24403192.0,9403192.0,0.5239500226036004,0.6268794666666667,2017.0,False
18980,tt2263520,4.4,14.0,Ride Along,2012,87.0,Action,67.0,"Jan 17, 2014",25000000.0,134202565.0,153733800.0,128733800.0,0.8729541909456476,5.149352,2014.0,True
19015,tt2265398,6.1,53546.0,Drinking Buddies,2013,90.0,"Comedy,Drama,Romance",45.0,"Aug 23, 2013",500000.0,343706.0,407100.0,-92900.0,0.8442790469172193,-0.1858,2013.0,False
19060,tt2267968,7.1,116166.0,Kung Fu Panda 3,2016,95.0,"Action,Adventure,Animation",11.0,"Jan 29, 2016",140000000.0,143528619.0,517599142.0,377599142.0,0.27729686422084526,2.6971367285714285,2016.0,True
19061,tt2267998,8.1,761592.0,Gone Girl,2014,149.0,"Drama,Mystery,Thriller",36.0,"Oct 3, 2014",61000000.0,167767189.0,368567189.0,307567189.0,0.45518753162805276,5.042085065573771,2014.0,True
19063,tt2268016,5.6,48497.0,Magic Mike XXL,2015,115.0,"Comedy,Drama,Music",66.0,"Jul 1, 2015",14500000.0,66013057.0,123660597.0,109160597.0,0.5338245051493646,7.528317034482758,2015.0,True
19071,tt2268573,3.5,3704.0,Stranded,2013,84.0,"Horror,Sci-Fi",13.0,"Jul 26, 2013",1900000.0,0.0,285593.0,-1614407.0,0.0,-0.8496878947368421,2013.0,False
19179,tt2274648,5.4,19534.0,Hellboy,2019,120.0,"Action,Adventure,Fantasy",77.0,"Apr 12, 2019",50000000.0,21903748.0,40725492.0,-9274508.0,0.5378387571106569,-0.18549016,2019.0,False
19216,tt2275949,6.7,174.0,Silence,2012,87.0,Drama,42.0,"Dec 23, 2016",46500000.0,7100177.0,23726626.0,-22773374.0,0.2992493327959905,-0.48974997849462365,2016.0,False
19238,tt2277308,4.0,116.0,Friend Request,2013,91.0,Thriller,48.0,"Sep 22, 2017",9900000.0,3759078.0,11310835.0,1410835.0,0.3323431028743678,0.14250858585858586,2017.0,False
19241,tt2277860,7.3,213542.0,Finding Dory,2016,97.0,"Adventure,Animation,Comedy",46.0,"Jun 17, 2016",200000000.0,486295561.0,1021215193.0,821215193.0,0.4761930338809599,4.106075965,2016.0,True
19250,tt2278388,8.1,633604.0,The Grand Budapest Hotel,2014,99.0,"Adventure,Comedy,Crime",27.0,"Mar 7, 2014",31000000.0,59076019.0,163981261.0,132981261.0,0.36026079223771795,4.289718096774194,2014.0,True
19287,tt2279339,5.8,18018.0,Love the Coopers,2015,107.0,"Comedy,Fantasy,Romance",98.0,"Nov 13, 2015",18000000.0,26302731.0,42227490.0,24227490.0,0.6228817057324506,1.3459716666666666,2015.0,True
19290,tt2279373,6.0,43560.0,The SpongeBob Movie: Sponge Out of Water,2015,92.0,"Adventure,Animation,Comedy",74.0,"Feb 6, 2015",74000000.0,162994032.0,311013181.0,237013181.0,0.5240743542634613,3.2028808243243243,2015.0,True
19346,tt2281587,6.4,29018.0,Muppets Most Wanted,2014,107.0,"Adventure,Comedy,Crime",20.0,"Mar 21, 2014",55000000.0,51178893.0,79312301.0,24312301.0,0.6452831698830677,0.44204183636363636,2014.0,False
19368,tt2283362,7.0,242735.0,Jumanji: Welcome to the Jungle,2017,119.0,"Action,Adventure,Comedy",38.0,"Dec 20, 2017",90000000.0,404508916.0,964496193.0,874496193.0,0.4193991836730868,9.716624366666666,2017.0,True
19462,tt2290113,6.8,392.0,Along the Roadside,2013,108.0,"Comedy,Music,Romance",91.0,"Mar 24, 2015",250000.0,0.0,3234.0,-246766.0,0.0,-0.987064,2015.0,False
19561,tt2292959,3.8,9838.0,The Canyons,2013,99.0,"Drama,Thriller",84.0,"Aug 2, 2013",250000.0,59671.0,62375.0,-187625.0,0.9566492985971944,-0.7505,2013.0,False
19574,tt2293640,6.4,193917.0,Minions,2015,91.0,"Adventure,Animation,Comedy",73.0,"Jul 10, 2015",74000000.0,336045770.0,1160336173.0,1086336173.0,0.289610698881487,14.680218554054054,2015.0,True
19578,tt2294449,7.0,319504.0,22 Jump Street,2014,112.0,"Action,Comedy,Crime",85.0,"Jun 13, 2014",50000000.0,191719337.0,331333876.0,281333876.0,0.5786288420445123,5.62667752,2014.0,True
19591,tt2294629,7.5,516998.0,Frozen,2013,102.0,"Adventure,Animation,Comedy",56.0,"Nov 22, 2013",150000000.0,400738009.0,1272469910.0,1122469910.0,0.3149292614707094,7.483132733333333,2013.0,True
19633,tt2295722,5.8,6955.0,Falcon Rising,2014,103.0,"Action,Adventure",54.0,"Sep 4, 2014",4500000.0,11774.0,11774.0,-4488226.0,1.0,-0.9973835555555556,2014.0,False
19644,tt2296697,5.7,3813.0,Concussion,2013,96.0,Drama,80.0,"Dec 25, 2015",35000000.0,34531832.0,50363790.0,15363790.0,0.6856480022651195,0.43896542857142856,2015.0,False
19648,tt2296777,5.1,8030.0,Sherlock Gnomes,2018,86.0,"Adventure,Animation,Comedy",54.0,"Mar 23, 2018",59000000.0,43242871.0,87527651.0,28527651.0,0.49404811514934865,0.48351950847457625,2018.0,False
19695,tt2298738,4.1,116.0,Miss Julie,2013,85.0,"Drama,Romance",33.0,"May 5, 2015",5500000.0,0.0,863895.0,-4636105.0,0.0,-0.8429281818181819,2015.0,False
19769,tt2302755,6.5,235443.0,Olympus Has Fallen,2013,119.0,"Action,Thriller",9.0,"Mar 22, 2013",70000000.0,98927592.0,172878928.0,102878928.0,0.572236264676514,1.4696989714285715,2013.0,True
19786,tt2304459,6.5,1567.0,23 Blast,2014,98.0,"Drama,Family,Sport",64.0,"Oct 24, 2014",1000000.0,549185.0,549185.0,-450815.0,1.0,-0.450815,2014.0,False
19804,tt2304771,7.1,25027.0,Mandela: Long Walk to Freedom,2013,141.0,"Biography,Drama,History",35.0,"Nov 29, 2013",35000000.0,8323085.0,29890402.0,-5109598.0,0.2784534313054739,-0.1459885142857143,2013.0,False
19812,tt2304933,5.2,90788.0,The 5th Wave,2016,112.0,"Action,Adventure,Drama",69.0,"Jan 22, 2016",38000000.0,34912982.0,111336398.0,73336398.0,0.31358102675461086,1.9299052105263157,2016.0,True
19817,tt2305051,7.1,110138.0,Wild,2014,115.0,"Adventure,Biography,Drama",33.0,"Dec 3, 2014",15000000.0,37880356.0,52460543.0,37460543.0,0.722073273240805,2.4973695333333334,2014.0,True
19889,tt2309260,4.2,17763.0,The Gallows,2015,81.0,"Horror,Mystery,Thriller",80.0,"Jul 10, 2015",100000.0,22764410.0,41656474.0,41556474.0,0.5464795220065913,415.56474,2015.0,True
